0.000000000000000000e+00
0.000000000000000000e+00
1.843538573009952802e-02
7.802228302698812658e-03
4.692057859793618592e-03
4.989106532684330769e-03
8.367171199162271381e-03
1.101748697398622322e-02
1.944252301434155894e-02
2.820892440264422679e-02
