0.000000000000000000e+00
1.654121442172771378e-02
8.816185517191779675e-03
9.297941020962298408e-03
1.034859401552374984e-02
0.000000000000000000e+00
9.397825505491362585e-03
8.903727196489172324e-03
9.237502808007802893e-03
6.691974887133006651e-03
1.046017690952742198e-02
9.661325408844472287e-03
6.655905058686263469e-03
8.616867163281440728e-03
7.611693059904252670e-03
1.731619227873815517e-02
0.000000000000000000e+00
1.111180857120753519e-02
9.848579846044612507e-03
9.539841751158947836e-03
1.946311371711938534e-02
