0.000000000000000000e+00
0.000000000000000000e+00
2.167993783243294184e-02
1.695483181633119368e-02
1.591165817841345975e-02
1.605145376051815564e-02
1.715163511518782644e-02
1.859267466572922523e-02
2.377127063692575926e-02
3.447847262762364362e-02
