0.000000000000000000e+00
2.007291502001316841e-02
1.904455114312152489e-02
1.994011672859637152e-02
2.708764686070781746e-02
2.388140059079978464e-02
1.900241125717632221e-02
1.904708288194453120e-02
1.892395007981270347e-02
1.937729942489017920e-02
2.594272140469338836e-02
2.522620067574825320e-02
2.010596315033811102e-02
1.895039135347424339e-02
1.986757496154138714e-02
